Vector_Index,Time_Seconds,Total_Detected,Delta_Detected,Coverage_Percent,Delta_Coverage
84,901.5924,6001,0,84.7599,0.0000
85,907.6405,6015,14,84.9576,0.1977
86,911.6815,6015,0,84.9576,0.0000
87,916.8529,6019,4,85.0141,0.0565
88,921.3942,6038,19,85.2825,0.2684
89,925.4577,6051,13,85.4661,0.1836
90,929.4350,6051,0,85.4661,0.0000
91,935.5223,6052,1,85.4802,0.0141
92,940.0908,6056,4,85.5367,0.0565
93,945.8321,6061,5,85.6073,0.0706
94,950.6595,6064,3,85.6497,0.0424
95,956.5681,6093,29,86.0593,0.4096
96,962.7915,6110,17,86.2994,0.2401
97,966.9786,6111,1,86.3136,0.0141
98,971.7500,6125,14,86.5113,0.1977
99,975.4297,6130,5,86.5819,0.0706
100,979.7486,6151,21,86.8785,0.2966
101,983.9460,6178,27,87.2599,0.3814
102,987.5502,6178,0,87.2599,0.0000
103,992.3262,6208,30,87.6836,0.4237
104,996.1366,6208,0,87.6836,0.0000
105,1001.8247,6221,13,87.8672,0.1836
106,1005.1676,6239,18,88.1215,0.2542
107,1008.4728,6246,7,88.2203,0.0989
108,1014.8891,6253,7,88.3192,0.0989
109,1020.1482,6253,0,88.3192,0.0000
110,1024.5721,6253,0,88.3192,0.0000
111,1028.6442,6260,7,88.4181,0.0989
112,1032.8512,6270,10,88.5593,0.1412
113,1036.6756,6279,9,88.6864,0.1271
114,1040.0597,6285,6,88.7712,0.0847
115,1043.3440,6285,0,88.7712,0.0000
116,1047.0556,6285,0,88.7712,0.0000
117,1050.9523,6296,11,88.9266,0.1554
118,1054.1902,6298,2,88.9548,0.0282
119,1058.5341,6303,5,89.0254,0.0706
120,1061.6398,6309,6,89.1102,0.0847
121,1065.4315,6318,9,89.2373,0.1271
122,1071.6652,6328,10,89.3785,0.1412
123,1074.7232,6328,0,89.3785,0.0000
124,1080.5867,6328,0,89.3785,0.0000
125,1085.8016,6341,13,89.5621,0.1836
126,1090.4727,6345,4,89.6186,0.0565
127,1093.8347,6351,6,89.7034,0.0847
128,1098.9989,6352,1,89.7175,0.0141
129,1102.3827,6352,0,89.7175,0.0000
130,1106.2534,6423,71,90.7203,1.0028
131,1111.9624,6423,0,90.7203,0.0000
132,1117.4172,6428,5,90.7910,0.0706
133,1121.6147,6437,9,90.9181,0.1271
134,1124.4052,6437,0,90.9181,0.0000
135,1129.0333,6437,0,90.9181,0.0000
136,1132.8990,6453,16,91.1441,0.2260
137,1135.5790,6454,1,91.1582,0.0141
138,1138.8789,6457,3,91.2006,0.0424
139,1141.4166,6465,8,91.3136,0.1130
140,1144.0258,6468,3,91.3559,0.0424
141,1147.7728,6471,3,91.3983,0.0424
142,1153.0224,6471,0,91.3983,0.0000
143,1156.2384,6472,1,91.4124,0.0141
144,1158.6953,6472,0,91.4124,0.0000
145,1162.9322,6472,0,91.4124,0.0000
146,1167.6361,6490,18,91.6667,0.2542
147,1171.7742,6498,8,91.7797,0.1130
148,1174.6002,6499,1,91.7938,0.0141
149,1178.3481,6506,7,91.8927,0.0989
150,1180.7264,6506,0,91.8927,0.0000
151,1183.8326,6507,1,91.9068,0.0141
152,1187.1733,6507,0,91.9068,0.0000
153,1190.5299,6510,3,91.9492,0.0424
154,1193.7810,6510,0,91.9492,0.0000
155,1199.0572,6511,1,91.9633,0.0141
156,1203.8810,6512,1,91.9774,0.0141
157,1208.1819,6513,1,91.9915,0.0141
158,1214.0637,6514,1,92.0056,0.0141
159,1216.4340,6518,4,92.0621,0.0565
160,1219.4291,6518,0,92.0621,0.0000
161,1224.7561,6519,1,92.0763,0.0141
162,1229.2511,6519,0,92.0763,0.0000
163,1232.6449,6519,0,92.0763,0.0000
164,1237.7834,6519,0,92.0763,0.0000
165,1241.2418,6519,0,92.0763,0.0000
166,1244.7113,6519,0,92.0763,0.0000
167,1249.3460,6519,0,92.0763,0.0000
168,1252.5655,6519,0,92.0763,0.0000
169,1255.7198,6530,11,92.2316,0.1554
170,1258.5546,6530,0,92.2316,0.0000
171,1260.7715,6530,0,92.2316,0.0000
172,1264.4974,6531,1,92.2458,0.0141
173,1267.2359,6531,0,92.2458,0.0000
174,1271.5274,6532,1,92.2599,0.0141
175,1274.9882,6569,37,92.7825,0.5226
176,1277.6170,6575,6,92.8672,0.0847
177,1280.9228,6583,8,92.9802,0.1130
178,1283.0228,6590,7,93.0791,0.0989
179,1285.0822,6592,2,93.1073,0.0282
180,1287.5493,6592,0,93.1073,0.0000
181,1290.9911,6597,5,93.1780,0.0706
182,1293.5741,6598,1,93.1921,0.0141
183,1296.5554,6602,4,93.2486,0.0565
184,1298.5809,6622,20,93.5311,0.2825
185,1301.3844,6622,0,93.5311,0.0000
186,1304.1990,6625,3,93.5734,0.0424
187,1307.0143,6625,0,93.5734,0.0000
188,1310.5719,6625,0,93.5734,0.0000
189,1313.4299,6625,0,93.5734,0.0000
190,1316.6691,6626,1,93.5876,0.0141
191,1320.4289,6626,0,93.5876,0.0000
192,1323.5211,6628,2,93.6158,0.0282
193,1325.4923,6628,0,93.6158,0.0000
194,1328.3254,6628,0,93.6158,0.0000
195,1332.2179,6628,0,93.6158,0.0000
196,1337.4347,6629,1,93.6299,0.0141
197,1339.4281,6629,0,93.6299,0.0000
198,1342.6250,6629,0,93.6299,0.0000
199,1345.6549,6629,0,93.6299,0.0000
200,1348.2643,6634,5,93.7006,0.0706
201,1350.7773,6639,5,93.7712,0.0706
202,1353.9492,6640,1,93.7853,0.0141
203,1356.3471,6640,0,93.7853,0.0000
204,1359.3660,6640,0,93.7853,0.0000
205,1364.7443,6641,1,93.7994,0.0141
206,1367.3166,6641,0,93.7994,0.0000
207,1371.5386,6641,0,93.7994,0.0000
208,1373.3400,6642,1,93.8136,0.0141
209,1375.9166,6646,4,93.8701,0.0565
210,1378.6116,6650,4,93.9266,0.0565
211,1380.4547,6652,2,93.9548,0.0282
212,1382.3456,6652,0,93.9548,0.0000
213,1385.4884,6653,1,93.9689,0.0141
214,1387.3253,6655,2,93.9972,0.0282
215,1389.1452,6657,2,94.0254,0.0282
216,1391.0217,6658,1,94.0395,0.0141
217,1393.3966,6658,0,94.0395,0.0000
218,1395.9574,6658,0,94.0395,0.0000
219,1397.6964,6658,0,94.0395,0.0000
220,1400.4025,6659,1,94.0537,0.0141
221,1403.3429,6660,1,94.0678,0.0141
222,1405.6944,6660,0,94.0678,0.0000
223,1410.8220,6660,0,94.0678,0.0000
224,1412.5665,6670,10,94.2090,0.1412
225,1414.3351,6671,1,94.2232,0.0141
226,1416.8015,6671,0,94.2232,0.0000
227,1420.1438,6672,1,94.2373,0.0141
228,1422.5849,6674,2,94.2655,0.0282
229,1424.3063,6674,0,94.2655,0.0000
230,1427.3360,6674,0,94.2655,0.0000
231,1431.0113,6674,0,94.2655,0.0000
232,1434.0477,6681,7,94.3644,0.0989
233,1436.3941,6681,0,94.3644,0.0000
234,1438.8542,6681,0,94.3644,0.0000
235,1442.8460,6681,0,94.3644,0.0000
236,1446.7521,6681,0,94.3644,0.0000
237,1451.8063,6681,0,94.3644,0.0000
238,1454.4107,6681,0,94.3644,0.0000
239,1457.1052,6681,0,94.3644,0.0000
240,1459.6152,6681,0,94.3644,0.0000
241,1462.2900,6681,0,94.3644,0.0000
242,1463.9522,6681,0,94.3644,0.0000
243,1466.4823,6681,0,94.3644,0.0000
244,1469.5003,6681,0,94.3644,0.0000
245,1473.8955,6681,0,94.3644,0.0000
246,1476.7672,6681,0,94.3644,0.0000
247,1478.4246,6682,1,94.3785,0.0141
248,1480.1931,6682,0,94.3785,0.0000
249,1482.8758,6689,7,94.4774,0.0989
250,1485.5135,6689,0,94.4774,0.0000
251,1488.7913,6693,4,94.5339,0.0565
252,1490.4479,6694,1,94.5480,0.0141
253,1493.0531,6699,5,94.6186,0.0706
254,1496.1570,6699,0,94.6186,0.0000
255,1499.8118,6699,0,94.6186,0.0000
256,1502.5338,6704,5,94.6893,0.0706
257,1504.1994,6712,8,94.8023,0.1130
258,1505.7934,6712,0,94.8023,0.0000
259,1508.4519,6712,0,94.8023,0.0000
260,1510.7304,6712,0,94.8023,0.0000
261,1513.2499,6712,0,94.8023,0.0000
262,1515.7006,6712,0,94.8023,0.0000
263,1519.5911,6712,0,94.8023,0.0000
264,1523.4908,6716,4,94.8588,0.0565
265,1525.0790,6716,0,94.8588,0.0000
266,1526.6628,6716,0,94.8588,0.0000
267,1530.9649,6716,0,94.8588,0.0000
268,1535.8272,6716,0,94.8588,0.0000
269,1538.7538,6716,0,94.8588,0.0000
270,1541.5389,6716,0,94.8588,0.0000
271,1543.8256,6716,0,94.8588,0.0000
272,1545.3456,6720,4,94.9153,0.0565
273,1546.9234,6720,0,94.9153,0.0000
274,1551.1673,6720,0,94.9153,0.0000
275,1554.0368,6721,1,94.9294,0.0141
276,1555.5380,6721,0,94.9294,0.0000
277,1559.1056,6721,0,94.9294,0.0000
278,1562.3121,6721,0,94.9294,0.0000
279,1566.2191,6721,0,94.9294,0.0000
280,1569.3019,6721,0,94.9294,0.0000
281,1571.7262,6721,0,94.9294,0.0000
282,1574.1316,6721,0,94.9294,0.0000
283,1576.3983,6731,10,95.0706,0.1412
