Vector_Index,Time_Seconds,Total_Detected,Delta_Detected,Coverage_Percent,Delta_Coverage
99,3.3539,888,0,88.9780,0.0000
100,3.3703,888,0,88.9780,0.0000
101,3.3868,888,0,88.9780,0.0000
102,3.4031,888,0,88.9780,0.0000
103,3.4189,888,0,88.9780,0.0000
104,3.4352,888,0,88.9780,0.0000
105,3.4513,888,0,88.9780,0.0000
106,3.4676,888,0,88.9780,0.0000
107,3.4834,888,0,88.9780,0.0000
108,3.4995,888,0,88.9780,0.0000
109,3.5161,888,0,88.9780,0.0000
110,3.5321,888,0,88.9780,0.0000
111,3.5483,888,0,88.9780,0.0000
112,3.5644,888,0,88.9780,0.0000
113,3.5806,888,0,88.9780,0.0000
114,3.5969,888,0,88.9780,0.0000
115,3.6129,888,0,88.9780,0.0000
116,3.6293,888,0,88.9780,0.0000
117,3.6463,888,0,88.9780,0.0000
118,3.6622,888,0,88.9780,0.0000
119,3.6785,888,0,88.9780,0.0000
120,3.6948,888,0,88.9780,0.0000
121,3.7117,888,0,88.9780,0.0000
122,3.7276,888,0,88.9780,0.0000
123,3.7437,888,0,88.9780,0.0000
124,3.7597,888,0,88.9780,0.0000
125,3.7758,888,0,88.9780,0.0000
126,3.7916,888,0,88.9780,0.0000
127,3.8078,888,0,88.9780,0.0000
128,3.8242,888,0,88.9780,0.0000
129,3.8404,888,0,88.9780,0.0000
130,3.8563,888,0,88.9780,0.0000
131,3.8728,888,0,88.9780,0.0000
132,3.8891,888,0,88.9780,0.0000
133,3.9050,888,0,88.9780,0.0000
134,3.9220,888,0,88.9780,0.0000
135,3.9387,888,0,88.9780,0.0000
136,3.9554,888,0,88.9780,0.0000
137,3.9720,888,0,88.9780,0.0000
138,3.9878,888,0,88.9780,0.0000
139,4.0041,888,0,88.9780,0.0000
140,4.0203,888,0,88.9780,0.0000
141,4.0375,892,4,89.3788,0.4008
142,4.0563,892,0,89.3788,0.0000
143,4.0744,892,0,89.3788,0.0000
144,4.0912,892,0,89.3788,0.0000
145,4.1079,892,0,89.3788,0.0000
146,4.1277,892,0,89.3788,0.0000
147,4.1479,903,11,90.4810,1.1022
148,4.1637,903,0,90.4810,0.0000
149,4.1774,903,0,90.4810,0.0000
150,4.1914,903,0,90.4810,0.0000
151,4.2054,903,0,90.4810,0.0000
152,4.2194,903,0,90.4810,0.0000
153,4.2334,903,0,90.4810,0.0000
154,4.2474,903,0,90.4810,0.0000
155,4.2613,903,0,90.4810,0.0000
156,4.2757,903,0,90.4810,0.0000
157,4.2901,903,0,90.4810,0.0000
158,4.3042,903,0,90.4810,0.0000
159,4.3182,903,0,90.4810,0.0000
160,4.3323,903,0,90.4810,0.0000
161,4.3465,925,22,92.6854,2.2044
162,4.3608,925,0,92.6854,0.0000
163,4.3724,925,0,92.6854,0.0000
164,4.3835,925,0,92.6854,0.0000
165,4.3944,929,4,93.0862,0.4008
166,4.4055,931,2,93.2866,0.2004
167,4.4164,931,0,93.2866,0.0000
168,4.4265,931,0,93.2866,0.0000
169,4.4373,931,0,93.2866,0.0000
170,4.4474,931,0,93.2866,0.0000
171,4.4577,931,0,93.2866,0.0000
172,4.4680,931,0,93.2866,0.0000
173,4.4780,931,0,93.2866,0.0000
174,4.4879,935,4,93.6874,0.4008
175,4.4981,935,0,93.6874,0.0000
176,4.5071,939,4,94.0882,0.4008
177,4.5172,939,0,94.0882,0.0000
178,4.5263,939,0,94.0882,0.0000
179,4.5352,939,0,94.0882,0.0000
180,4.5440,939,0,94.0882,0.0000
181,4.5529,939,0,94.0882,0.0000
182,4.5622,939,0,94.0882,0.0000
183,4.5713,939,0,94.0882,0.0000
184,4.5803,939,0,94.0882,0.0000
185,4.5893,939,0,94.0882,0.0000
186,4.5981,941,2,94.2886,0.2004
187,4.6073,941,0,94.2886,0.0000
188,4.6161,941,0,94.2886,0.0000
189,4.6253,941,0,94.2886,0.0000
190,4.6342,941,0,94.2886,0.0000
191,4.6428,941,0,94.2886,0.0000
192,4.6514,941,0,94.2886,0.0000
193,4.6595,941,0,94.2886,0.0000
194,4.6679,944,3,94.5892,0.3006
195,4.6765,944,0,94.5892,0.0000
196,4.6848,944,0,94.5892,0.0000
197,4.6929,944,0,94.5892,0.0000
198,4.7015,944,0,94.5892,0.0000
199,4.7092,944,0,94.5892,0.0000
200,4.7172,944,0,94.5892,0.0000
201,4.7250,944,0,94.5892,0.0000
202,4.7330,944,0,94.5892,0.0000
203,4.7406,944,0,94.5892,0.0000
204,4.7486,944,0,94.5892,0.0000
205,4.7562,944,0,94.5892,0.0000
206,4.7646,944,0,94.5892,0.0000
207,4.7726,944,0,94.5892,0.0000
208,4.7804,944,0,94.5892,0.0000
209,4.7880,944,0,94.5892,0.0000
210,4.7961,944,0,94.5892,0.0000
211,4.8038,944,0,94.5892,0.0000
212,4.8118,946,2,94.7896,0.2004
213,4.8196,946,0,94.7896,0.0000
214,4.8275,946,0,94.7896,0.0000
215,4.8350,946,0,94.7896,0.0000
216,4.8431,946,0,94.7896,0.0000
217,4.8505,949,3,95.0902,0.3006
