Vector_Index,Time_Seconds,Total_Detected,Delta_Detected,Coverage_Percent,Delta_Coverage
84,25.9383,2350,0,86.7159,0.0000
85,26.0902,2350,0,86.7159,0.0000
86,26.2452,2358,8,87.0111,0.2952
87,26.3962,2358,0,87.0111,0.0000
88,26.5472,2358,0,87.0111,0.0000
89,26.6974,2358,0,87.0111,0.0000
90,26.8462,2368,10,87.3801,0.3690
91,26.9970,2368,0,87.3801,0.0000
92,27.1444,2368,0,87.3801,0.0000
93,27.2903,2372,4,87.5277,0.1476
94,27.4387,2372,0,87.5277,0.0000
95,27.5868,2372,0,87.5277,0.0000
96,27.7295,2372,0,87.5277,0.0000
97,27.8727,2372,0,87.5277,0.0000
98,28.0161,2372,0,87.5277,0.0000
99,28.1590,2372,0,87.5277,0.0000
100,28.3026,2372,0,87.5277,0.0000
101,28.4488,2372,0,87.5277,0.0000
102,28.5910,2372,0,87.5277,0.0000
103,28.7370,2372,0,87.5277,0.0000
104,28.8838,2372,0,87.5277,0.0000
105,29.0289,2372,0,87.5277,0.0000
106,29.1756,2372,0,87.5277,0.0000
107,29.3206,2372,0,87.5277,0.0000
108,29.4652,2372,0,87.5277,0.0000
109,29.6110,2372,0,87.5277,0.0000
110,29.7595,2372,0,87.5277,0.0000
111,29.9025,2372,0,87.5277,0.0000
112,30.0473,2372,0,87.5277,0.0000
113,30.1933,2372,0,87.5277,0.0000
114,30.3382,2372,0,87.5277,0.0000
115,30.4856,2372,0,87.5277,0.0000
116,30.6310,2372,0,87.5277,0.0000
117,30.7755,2372,0,87.5277,0.0000
118,30.9236,2372,0,87.5277,0.0000
119,31.0699,2372,0,87.5277,0.0000
120,31.2131,2372,0,87.5277,0.0000
121,31.3558,2372,0,87.5277,0.0000
122,31.5007,2372,0,87.5277,0.0000
123,31.6456,2372,0,87.5277,0.0000
124,31.7926,2372,0,87.5277,0.0000
125,31.9374,2372,0,87.5277,0.0000
126,32.0828,2372,0,87.5277,0.0000
127,32.2290,2372,0,87.5277,0.0000
128,32.3736,2372,0,87.5277,0.0000
129,32.5182,2372,0,87.5277,0.0000
130,32.6621,2372,0,87.5277,0.0000
131,32.8085,2372,0,87.5277,0.0000
132,32.9533,2372,0,87.5277,0.0000
133,33.0979,2372,0,87.5277,0.0000
134,33.2419,2372,0,87.5277,0.0000
135,33.3849,2372,0,87.5277,0.0000
136,33.5311,2372,0,87.5277,0.0000
137,33.6749,2372,0,87.5277,0.0000
138,33.8183,2372,0,87.5277,0.0000
139,33.9622,2372,0,87.5277,0.0000
140,34.1038,2372,0,87.5277,0.0000
141,34.2477,2376,4,87.6753,0.1476
142,34.3938,2376,0,87.6753,0.0000
143,34.5374,2376,0,87.6753,0.0000
144,34.6800,2376,0,87.6753,0.0000
145,34.8236,2376,0,87.6753,0.0000
146,34.9668,2376,0,87.6753,0.0000
147,35.1232,2391,15,88.2288,0.5535
148,35.2667,2391,0,88.2288,0.0000
149,35.4035,2391,0,88.2288,0.0000
150,35.5409,2391,0,88.2288,0.0000
151,35.6760,2391,0,88.2288,0.0000
152,35.8114,2391,0,88.2288,0.0000
153,35.9470,2391,0,88.2288,0.0000
154,36.0834,2391,0,88.2288,0.0000
155,36.2175,2391,0,88.2288,0.0000
156,36.3555,2391,0,88.2288,0.0000
157,36.4934,2391,0,88.2288,0.0000
158,36.6318,2391,0,88.2288,0.0000
159,36.7673,2391,0,88.2288,0.0000
160,36.9043,2391,0,88.2288,0.0000
161,37.0397,2423,32,89.4096,1.1808
162,37.1758,2423,0,89.4096,0.0000
163,37.2995,2423,0,89.4096,0.0000
164,37.4224,2423,0,89.4096,0.0000
165,37.5466,2431,8,89.7048,0.2952
166,37.6711,2433,2,89.7786,0.0738
167,37.7923,2433,0,89.7786,0.0000
168,37.9104,2433,0,89.7786,0.0000
169,38.0295,2433,0,89.7786,0.0000
170,38.1474,2433,0,89.7786,0.0000
171,38.2665,2433,0,89.7786,0.0000
172,38.3848,2433,0,89.7786,0.0000
173,38.5031,2437,4,89.9262,0.1476
174,38.6220,2445,8,90.2214,0.2952
175,38.7416,2445,0,90.2214,0.0000
176,38.8586,2453,8,90.5166,0.2952
177,38.9718,2453,0,90.5166,0.0000
178,39.0831,2453,0,90.5166,0.0000
179,39.1928,2453,0,90.5166,0.0000
180,39.3033,2453,0,90.5166,0.0000
181,39.4129,2453,0,90.5166,0.0000
182,39.5224,2453,0,90.5166,0.0000
183,39.6315,2453,0,90.5166,0.0000
184,39.7429,2453,0,90.5166,0.0000
185,39.8586,2453,0,90.5166,0.0000
186,39.9681,2455,2,90.5904,0.0738
187,40.0766,2455,0,90.5904,0.0000
188,40.1875,2455,0,90.5904,0.0000
189,40.2983,2455,0,90.5904,0.0000
190,40.4078,2455,0,90.5904,0.0000
191,40.5187,2455,0,90.5904,0.0000
192,40.6289,2455,0,90.5904,0.0000
193,40.7391,2455,0,90.5904,0.0000
194,40.8482,2462,7,90.8487,0.2583
195,40.9588,2462,0,90.8487,0.0000
196,41.0695,2462,0,90.8487,0.0000
197,41.1780,2462,0,90.8487,0.0000
198,41.2846,2462,0,90.8487,0.0000
199,41.3908,2462,0,90.8487,0.0000
200,41.4983,2462,0,90.8487,0.0000
201,41.6074,2462,0,90.8487,0.0000
202,41.7132,2462,0,90.8487,0.0000
203,41.8195,2462,0,90.8487,0.0000
204,41.9271,2462,0,90.8487,0.0000
205,42.0328,2462,0,90.8487,0.0000
206,42.1396,2462,0,90.8487,0.0000
207,42.2459,2462,0,90.8487,0.0000
208,42.3535,2462,0,90.8487,0.0000
209,42.4609,2462,0,90.8487,0.0000
210,42.5688,2462,0,90.8487,0.0000
211,42.6751,2462,0,90.8487,0.0000
212,42.7817,2464,2,90.9225,0.0738
213,42.8878,2464,0,90.9225,0.0000
214,42.9957,2464,0,90.9225,0.0000
215,43.1012,2464,0,90.9225,0.0000
216,43.2076,2468,4,91.0701,0.1476
217,43.3127,2475,7,91.3284,0.2583
218,43.4164,2475,0,91.3284,0.0000
219,43.5181,2475,0,91.3284,0.0000
220,43.6204,2482,7,91.5867,0.2583
221,43.7217,2482,0,91.5867,0.0000
222,43.8193,2482,0,91.5867,0.0000
223,43.9164,2482,0,91.5867,0.0000
224,44.0157,2482,0,91.5867,0.0000
225,44.1134,2482,0,91.5867,0.0000
226,44.2122,2482,0,91.5867,0.0000
227,44.3098,2482,0,91.5867,0.0000
228,44.4086,2482,0,91.5867,0.0000
229,44.5062,2482,0,91.5867,0.0000
230,44.6047,2482,0,91.5867,0.0000
231,44.7019,2482,0,91.5867,0.0000
232,44.7990,2482,0,91.5867,0.0000
233,44.8954,2482,0,91.5867,0.0000
234,44.9928,2486,4,91.7343,0.1476
235,45.0904,2486,0,91.7343,0.0000
236,45.1876,2486,0,91.7343,0.0000
237,45.2835,2486,0,91.7343,0.0000
238,45.3802,2486,0,91.7343,0.0000
239,45.4786,2486,0,91.7343,0.0000
240,45.5754,2486,0,91.7343,0.0000
241,45.6725,2486,0,91.7343,0.0000
242,45.7690,2486,0,91.7343,0.0000
243,45.8648,2486,0,91.7343,0.0000
244,45.9622,2491,5,91.9188,0.1845
245,46.0579,2491,0,91.9188,0.0000
246,46.1531,2491,0,91.9188,0.0000
247,46.2468,2491,0,91.9188,0.0000
248,46.3410,2491,0,91.9188,0.0000
249,46.4341,2491,0,91.9188,0.0000
250,46.5292,2491,0,91.9188,0.0000
251,46.6241,2491,0,91.9188,0.0000
252,46.7172,2491,0,91.9188,0.0000
253,46.8110,2491,0,91.9188,0.0000
254,46.9063,2491,0,91.9188,0.0000
255,46.9993,2491,0,91.9188,0.0000
256,47.0931,2491,0,91.9188,0.0000
257,47.1869,2491,0,91.9188,0.0000
258,47.2810,2491,0,91.9188,0.0000
259,47.3740,2491,0,91.9188,0.0000
260,47.4675,2491,0,91.9188,0.0000
261,47.5612,2491,0,91.9188,0.0000
262,47.6561,2491,0,91.9188,0.0000
263,47.7505,2491,0,91.9188,0.0000
264,47.8457,2491,0,91.9188,0.0000
265,47.9403,2491,0,91.9188,0.0000
266,48.0339,2491,0,91.9188,0.0000
267,48.1290,2491,0,91.9188,0.0000
268,48.2243,2491,0,91.9188,0.0000
269,48.3192,2491,0,91.9188,0.0000
270,48.4123,2491,0,91.9188,0.0000
271,48.5082,2500,9,92.2509,0.3321
272,48.6026,2500,0,92.2509,0.0000
273,48.6952,2500,0,92.2509,0.0000
274,48.7861,2500,0,92.2509,0.0000
275,48.8764,2500,0,92.2509,0.0000
276,48.9674,2504,4,92.3985,0.1476
277,49.0582,2504,0,92.3985,0.0000
278,49.1495,2504,0,92.3985,0.0000
279,49.2384,2504,0,92.3985,0.0000
280,49.3255,2504,0,92.3985,0.0000
281,49.4152,2504,0,92.3985,0.0000
282,49.5054,2504,0,92.3985,0.0000
283,49.5959,2504,0,92.3985,0.0000
284,49.6849,2504,0,92.3985,0.0000
285,49.7744,2504,0,92.3985,0.0000
286,49.8621,2504,0,92.3985,0.0000
287,49.9498,2504,0,92.3985,0.0000
288,50.0410,2504,0,92.3985,0.0000
289,50.1309,2504,0,92.3985,0.0000
290,50.2217,2504,0,92.3985,0.0000
291,50.3127,2504,0,92.3985,0.0000
292,50.4026,2504,0,92.3985,0.0000
293,50.4924,2504,0,92.3985,0.0000
294,50.5826,2504,0,92.3985,0.0000
295,50.6693,2504,0,92.3985,0.0000
296,50.7582,2504,0,92.3985,0.0000
297,50.8455,2504,0,92.3985,0.0000
298,50.9335,2504,0,92.3985,0.0000
299,51.0211,2504,0,92.3985,0.0000
300,51.1071,2504,0,92.3985,0.0000
301,51.1954,2504,0,92.3985,0.0000
302,51.2832,2504,0,92.3985,0.0000
303,51.3725,2504,0,92.3985,0.0000
304,51.4603,2504,0,92.3985,0.0000
305,51.5498,2504,0,92.3985,0.0000
306,51.6391,2509,5,92.5830,0.1845
307,51.7258,2509,0,92.5830,0.0000
308,51.8133,2509,0,92.5830,0.0000
309,51.8980,2509,0,92.5830,0.0000
310,51.9857,2509,0,92.5830,0.0000
311,52.0703,2509,0,92.5830,0.0000
312,52.1540,2509,0,92.5830,0.0000
313,52.2385,2509,0,92.5830,0.0000
314,52.3234,2509,0,92.5830,0.0000
315,52.4083,2509,0,92.5830,0.0000
316,52.4939,2509,0,92.5830,0.0000
317,52.5807,2509,0,92.5830,0.0000
318,52.6668,2509,0,92.5830,0.0000
319,52.7517,2509,0,92.5830,0.0000
320,52.8395,2509,0,92.5830,0.0000
321,52.9249,2509,0,92.5830,0.0000
322,53.0114,2509,0,92.5830,0.0000
323,53.0959,2514,5,92.7675,0.1845
324,53.1802,2514,0,92.7675,0.0000
325,53.2669,2514,0,92.7675,0.0000
326,53.3509,2514,0,92.7675,0.0000
327,53.4345,2514,0,92.7675,0.0000
328,53.5166,2514,0,92.7675,0.0000
329,53.6002,2514,0,92.7675,0.0000
330,53.6841,2514,0,92.7675,0.0000
331,53.7671,2514,0,92.7675,0.0000
332,53.8491,2514,0,92.7675,0.0000
333,53.9312,2514,0,92.7675,0.0000
334,54.0149,2514,0,92.7675,0.0000
335,54.0981,2514,0,92.7675,0.0000
336,54.1821,2514,0,92.7675,0.0000
337,54.2652,2514,0,92.7675,0.0000
338,54.3481,2514,0,92.7675,0.0000
339,54.4320,2514,0,92.7675,0.0000
340,54.5163,2521,7,93.0258,0.2583
341,54.5996,2521,0,93.0258,0.0000
342,54.6812,2521,0,93.0258,0.0000
343,54.7633,2521,0,93.0258,0.0000
344,54.8442,2521,0,93.0258,0.0000
345,54.9258,2521,0,93.0258,0.0000
346,55.0058,2521,0,93.0258,0.0000
347,55.0883,2521,0,93.0258,0.0000
348,55.1700,2521,0,93.0258,0.0000
349,55.2506,2521,0,93.0258,0.0000
350,55.3312,2521,0,93.0258,0.0000
351,55.4115,2521,0,93.0258,0.0000
352,55.4947,2521,0,93.0258,0.0000
353,55.5780,2521,0,93.0258,0.0000
354,55.6618,2521,0,93.0258,0.0000
355,55.7418,2521,0,93.0258,0.0000
356,55.8231,2521,0,93.0258,0.0000
357,55.9039,2521,0,93.0258,0.0000
358,55.9834,2521,0,93.0258,0.0000
359,56.0647,2521,0,93.0258,0.0000
360,56.1468,2521,0,93.0258,0.0000
361,56.2280,2521,0,93.0258,0.0000
362,56.3077,2521,0,93.0258,0.0000
363,56.3867,2521,0,93.0258,0.0000
364,56.4676,2521,0,93.0258,0.0000
365,56.5481,2521,0,93.0258,0.0000
366,56.6292,2521,0,93.0258,0.0000
367,56.7095,2521,0,93.0258,0.0000
368,56.7896,2521,0,93.0258,0.0000
369,56.8711,2521,0,93.0258,0.0000
370,56.9515,2521,0,93.0258,0.0000
371,57.0329,2521,0,93.0258,0.0000
372,57.1146,2521,0,93.0258,0.0000
373,57.1953,2521,0,93.0258,0.0000
374,57.2761,2526,5,93.2103,0.1845
375,57.3556,2526,0,93.2103,0.0000
376,57.4357,2526,0,93.2103,0.0000
377,57.5176,2526,0,93.2103,0.0000
378,57.5987,2526,0,93.2103,0.0000
379,57.6767,2526,0,93.2103,0.0000
380,57.7536,2526,0,93.2103,0.0000
381,57.8326,2534,8,93.5055,0.2952
382,57.9111,2534,0,93.5055,0.0000
383,57.9865,2534,0,93.5055,0.0000
384,58.0616,2534,0,93.5055,0.0000
385,58.1364,2534,0,93.5055,0.0000
386,58.2116,2534,0,93.5055,0.0000
387,58.2877,2541,7,93.7638,0.2583
388,58.3629,2541,0,93.7638,0.0000
389,58.4354,2541,0,93.7638,0.0000
390,58.5077,2541,0,93.7638,0.0000
391,58.5797,2549,8,94.0590,0.2952
392,58.6512,2549,0,94.0590,0.0000
393,58.7201,2549,0,94.0590,0.0000
394,58.7882,2549,0,94.0590,0.0000
395,58.8575,2549,0,94.0590,0.0000
396,58.9276,2549,0,94.0590,0.0000
397,58.9969,2549,0,94.0590,0.0000
398,59.0653,2549,0,94.0590,0.0000
399,59.1327,2549,0,94.0590,0.0000
400,59.2037,2549,0,94.0590,0.0000
401,59.2755,2549,0,94.0590,0.0000
402,59.3434,2549,0,94.0590,0.0000
403,59.4115,2549,0,94.0590,0.0000
404,59.4802,2549,0,94.0590,0.0000
405,59.5491,2549,0,94.0590,0.0000
406,59.6167,2549,0,94.0590,0.0000
407,59.6861,2549,0,94.0590,0.0000
408,59.7548,2549,0,94.0590,0.0000
409,59.8231,2549,0,94.0590,0.0000
410,59.8915,2549,0,94.0590,0.0000
411,59.9597,2549,0,94.0590,0.0000
412,60.0288,2549,0,94.0590,0.0000
413,60.0971,2549,0,94.0590,0.0000
414,60.1667,2549,0,94.0590,0.0000
415,60.2370,2549,0,94.0590,0.0000
416,60.3080,2549,0,94.0590,0.0000
417,60.3776,2549,0,94.0590,0.0000
418,60.4480,2553,4,94.2066,0.1476
419,60.5188,2553,0,94.2066,0.0000
420,60.5896,2553,0,94.2066,0.0000
421,60.6558,2553,0,94.2066,0.0000
422,60.7232,2553,0,94.2066,0.0000
423,60.7916,2553,0,94.2066,0.0000
424,60.8584,2553,0,94.2066,0.0000
425,60.9250,2553,0,94.2066,0.0000
426,60.9921,2553,0,94.2066,0.0000
427,61.0591,2553,0,94.2066,0.0000
428,61.1260,2553,0,94.2066,0.0000
429,61.1934,2553,0,94.2066,0.0000
430,61.2603,2553,0,94.2066,0.0000
431,61.3280,2553,0,94.2066,0.0000
432,61.3969,2553,0,94.2066,0.0000
433,61.4654,2553,0,94.2066,0.0000
434,61.5333,2553,0,94.2066,0.0000
435,61.6015,2553,0,94.2066,0.0000
436,61.6693,2553,0,94.2066,0.0000
437,61.7384,2553,0,94.2066,0.0000
438,61.8047,2553,0,94.2066,0.0000
439,61.8714,2553,0,94.2066,0.0000
440,61.9387,2553,0,94.2066,0.0000
441,62.0050,2561,8,94.5018,0.2952
442,62.0714,2561,0,94.5018,0.0000
443,62.1369,2561,0,94.5018,0.0000
444,62.2012,2561,0,94.5018,0.0000
445,62.2659,2561,0,94.5018,0.0000
446,62.3306,2561,0,94.5018,0.0000
447,62.3942,2561,0,94.5018,0.0000
448,62.4588,2561,0,94.5018,0.0000
449,62.5235,2561,0,94.5018,0.0000
450,62.5871,2561,0,94.5018,0.0000
451,62.6495,2561,0,94.5018,0.0000
452,62.7137,2561,0,94.5018,0.0000
453,62.7786,2561,0,94.5018,0.0000
454,62.8416,2561,0,94.5018,0.0000
455,62.9049,2561,0,94.5018,0.0000
456,62.9695,2561,0,94.5018,0.0000
457,63.0346,2561,0,94.5018,0.0000
458,63.0982,2561,0,94.5018,0.0000
459,63.1626,2561,0,94.5018,0.0000
460,63.2283,2561,0,94.5018,0.0000
461,63.2916,2561,0,94.5018,0.0000
462,63.3548,2561,0,94.5018,0.0000
463,63.4182,2561,0,94.5018,0.0000
464,63.4817,2561,0,94.5018,0.0000
465,63.5455,2561,0,94.5018,0.0000
466,63.6098,2561,0,94.5018,0.0000
467,63.6736,2561,0,94.5018,0.0000
468,63.7358,2561,0,94.5018,0.0000
469,63.7995,2561,0,94.5018,0.0000
470,63.8641,2561,0,94.5018,0.0000
471,63.9283,2561,0,94.5018,0.0000
472,63.9933,2561,0,94.5018,0.0000
473,64.0567,2561,0,94.5018,0.0000
474,64.1203,2561,0,94.5018,0.0000
475,64.1847,2561,0,94.5018,0.0000
476,64.2497,2561,0,94.5018,0.0000
477,64.3131,2561,0,94.5018,0.0000
478,64.3770,2561,0,94.5018,0.0000
479,64.4404,2561,0,94.5018,0.0000
480,64.5044,2561,0,94.5018,0.0000
481,64.5676,2561,0,94.5018,0.0000
482,64.6310,2561,0,94.5018,0.0000
483,64.6957,2561,0,94.5018,0.0000
484,64.7607,2561,0,94.5018,0.0000
485,64.8246,2561,0,94.5018,0.0000
486,64.8879,2561,0,94.5018,0.0000
487,64.9516,2561,0,94.5018,0.0000
488,65.0152,2561,0,94.5018,0.0000
489,65.0809,2565,4,94.6494,0.1476
490,65.1458,2565,0,94.6494,0.0000
491,65.2103,2565,0,94.6494,0.0000
492,65.2732,2565,0,94.6494,0.0000
493,65.3355,2565,0,94.6494,0.0000
494,65.3963,2565,0,94.6494,0.0000
495,65.4583,2565,0,94.6494,0.0000
496,65.5220,2565,0,94.6494,0.0000
497,65.5852,2565,0,94.6494,0.0000
498,65.6479,2565,0,94.6494,0.0000
499,65.7101,2565,0,94.6494,0.0000
500,65.7728,2570,5,94.8339,0.1845
